노선번호,정류장순서,정류장코드,정류장명,선탑건수합계,후탑건수합계,승차합계,하차합계,오전4시00분_승차건수(선탑_후탑),오전4시00분_하차건수,오전4시30분_승차건수(선탑_후탑),오전4시30분_하차건수,오전5시00분_승차건수(선탑_후탑),오전5시00분_하차건수,오전5시30분_승차건수(선탑_후탑),오전5시30분_하차건수,오전6시00분_승차건수(선탑_후탑),오전6시00분_하차건수,오전6시30분_승차건수(선탑_후탑),오전6시30분_하차건수,오전7시00분_승차건수(선탑_후탑),오전7시00분_하차건수,오전7시30분_승차건수(선탑_후탑),오전7시30분_하차건수,오전8시00분_승차건수(선탑_후탑),오전8시00분_하차건수,오전8시30분_승차건수(선탑_후탑),오전8시30분_하차건수,오전9시00분_승차건수(선탑_후탑),오전9시00분_하차건수,오전9시30분_승차건수(선탑_후탑),오전9시30분_하차건수,오전10시00분_승차건수(선탑_후탑),오전10시00분_하차건수,오전10시30분_승차건수(선탑_후탑),오전10시30분_하차건수,오전11시00분_승차건수(선탑_후탑),오전11시00분_하차건수,오전11시30분_승차건수(선탑_후탑),오전11시30분_하차건수,오후12시00분_승차건수(선탑_후탑),오후12시00분_하차건수,오후12시30분_승차건수(선탑_후탑),오후12시30분_하차건수,오후1시00분_승차건수(선탑_후탑),오후1시00분_하차건수,오후1시30분_승차건수(선탑_후탑),오후1시30분_하차건수,오후2시00분_승차건수(선탑_후탑),오후2시00분_하차건수,오후2시30분_승차건수(선탑_후탑),오후2시30분_하차건수,오후3시00분_승차건수(선탑_후탑),오후3시00분_하차건수,오후3시30분_승차건수(선탑_후탑),오후3시30분_하차건수,오후4시00분_승차건수(선탑_후탑),오후4시00분_하차건수,오후4시30분_승차건수(선탑_후탑),오후4시30분_하차건수,오후5시00분_승차건수(선탑_후탑),오후5시00분_하차건수,오후5시30분_승차건수(선탑_후탑),오후5시30분_하차건수,오후6시00분_승차건수(선탑_후탑),오후6시00분_하차건수,오후6시30분_승차건수(선탑_후탑),오후6시30분_하차건수,오후7시00분_승차건수(선탑_후탑),오후7시00분_하차건수,오후7시30분_승차건수(선탑_후탑),오후7시30분_하차건수,오후8시00분_승차건수(선탑_후탑),오후8시00분_하차건수,오후8시30분_승차건수(선탑_후탑),오후8시30분_하차건수,오후9시00분_승차건수(선탑_후탑),오후9시00분_하차건수,오후9시30분_승차건수(선탑_후탑),오후9시30분_하차건수,오후10시00분_승차건수(선탑_후탑),오후10시00분_하차건수,오후10시30분_승차건수(선탑_후탑),오후10시30분_하차건수,오후11시00분_승차건수(선탑_후탑),오후11시00분_하차건수,오후11시30분_승차건수(선탑_후탑),오후11시30분_하차건수,오전12시00분_승차건수(선탑_후탑),오전12시00분_하차건수,오전12시30분_승차건수(선탑_후탑),오전12시30분_하차건수,오전1시00분_승차건수(선탑_후탑),오전1시00분_하차건수,오전1시30분_승차건수(선탑_후탑),오전1시30분_승차합계,오전2시00분_승차건수(선탑_후탑),오전2시00분_하차건수,오전2시30분_승차건수(선탑_후탑),오전2시30분_하차건수,오전3시00분_승차건수(선탑_후탑),오전3시00분_하차건수,오전3시30분_승차건수(선탑_후탑),오전3시30분_하차건수
10,57,2621784,감만현대아파트사거리,231,4,235,41,0,0,0,0,0,0,3,0,4,3,8,0,8,0,17,1,24,0,13,2,7,1,10,1,4,1,5,1,6,0,6,1,8,0,7,4,9,0,1,2,9,0,6,1,6,0,5,4,4,0,4,1,7,2,12,2,11,2,4,1,8,1,3,1,1,0,4,1,8,1,0,1,2,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,2616388,현대오일뱅크,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,6,0,6,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,59,2613760,신선대CNG충전소,18,1,19,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,2,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,2608941,용당동,42,10,52,5,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,1,0,2,0,4,0,2,0,0,0,3,0,1,0,0,0,3,0,1,0,4,0,1,0,2,0,5,0,0,0,1,0,0,0,3,0,5,1,3,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,61,2604254,부경대용당캠퍼스,17,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,3,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,2604257,동명대학교후문,66,17,83,16,0,0,0,0,0,0,0,0,1,0,2,1,3,2,4,1,2,2,7,0,6,0,0,0,5,0,1,0,0,0,2,0,4,0,2,0,0,0,4,0,0,0,1,1,1,2,3,0,0,1,4,0,2,2,10,0,9,2,1,0,2,0,2,1,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,63,2604252,동명대학교정문,138,2,140,6,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,2,0,7,0,2,0,6,0,6,4,2,0,4,0,7,0,12,0,6,0,3,0,11,0,5,0,5,0,12,0,23,0,10,1,1,0,1,0,0,0,2,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,64,2621387,한국산업인력공단남부지사,16,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,2604260,대천중학교,94,2,96,9,0,0,0,0,0,0,0,0,0,0,1,1,2,0,7,0,13,1,10,0,3,0,4,0,1,0,2,1,5,0,5,0,3,1,3,0,3,1,4,0,2,0,4,0,3,0,5,0,0,0,4,0,0,0,1,3,2,1,4,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,2612290,도로교통공단,72,15,87,34,0,0,0,0,0,0,0,0,0,1,0,1,2,1,8,2,4,1,2,4,4,1,1,2,6,0,1,1,1,0,3,0,3,1,2,1,4,1,0,1,3,0,0,1,4,1,2,2,4,0,5,0,1,2,3,0,0,2,3,1,3,2,0,1,0,0,2,2,9,0,0,0,3,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,67,2601050,부경대대연캠퍼스,50,12,62,40,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,8,0,2,1,0,1,0,0,0,2,1,0,1,0,0,0,1,2,2,1,1,1,3,1,2,0,2,2,3,1,1,2,3,2,1,3,1,1,3,1,2,4,6,6,2,1,2,1,3,0,0,0,2,0,1,0,2,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,2601051,경성대학교입구,138,51,189,199,0,0,0,0,0,0,0,0,2,1,1,1,0,4,6,8,3,15,3,12,7,3,1,4,0,6,3,3,1,4,6,10,2,5,8,2,4,2,7,4,3,6,7,7,3,7,4,6,4,3,4,4,6,4,16,21,2,14,9,23,7,4,5,3,15,3,3,1,2,2,6,1,6,2,7,4,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,2601119,경성대학교,90,94,184,53,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,1,3,5,1,3,8,8,5,1,4,1,4,0,1,1,4,1,2,0,3,2,2,1,4,1,7,2,8,2,2,4,6,1,5,0,3,3,3,0,13,5,4,0,11,6,11,1,6,2,3,0,6,0,6,0,8,0,10,0,10,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,70,2616291,대연사거리.대연역,56,16,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,3,4,1,5,2,1,1,1,0,0,0,0,0,1,0,2,2,0,0,1,2,0,0,4,3,1,3,18,0,0,3,0,1,0,2,5,4,3,0,3,0,0,0,2,0,3,0,0,0,1,1,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,71,2603160,대연초등학교,147,69,216,10,0,0,0,0,0,0,0,0,1,0,4,0,1,1,1,0,4,0,4,0,4,0,2,0,2,0,4,0,11,0,16,0,6,0,4,1,1,3,7,0,7,0,5,0,10,0,10,1,11,0,4,0,12,0,3,2,17,1,11,0,8,0,12,0,4,0,8,1,6,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,72,2603161,대연교회,195,2,197,21,0,0,0,0,0,0,0,0,7,0,4,0,11,0,12,0,14,0,15,0,13,1,6,0,3,0,9,0,13,1,3,1,8,0,4,1,13,1,4,0,3,1,5,0,5,0,1,1,3,1,8,0,0,0,4,1,3,0,7,1,0,1,4,3,6,0,2,2,2,0,3,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,73,2620164,세연고등학교,41,11,52,6,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,0,5,0,1,0,3,0,4,0,4,0,2,1,3,0,0,0,3,0,1,0,3,0,1,0,2,0,1,1,2,1,1,0,2,0,2,0,1,0,0,0,1,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,2603163,연포초등학교,109,8,117,27,0,0,0,0,0,0,0,0,1,0,3,0,3,0,3,0,5,0,3,1,4,0,1,0,4,1,3,1,7,0,5,0,0,0,1,3,3,0,16,2,4,1,3,4,5,0,4,2,1,0,10,1,2,0,3,2,10,2,0,0,5,1,1,0,0,1,3,1,0,0,1,0,0,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,2612280,대연SK뷰아파트,114,4,118,26,0,0,0,0,0,0,0,0,0,0,3,1,8,0,12,1,10,0,9,1,2,1,6,0,5,0,1,0,1,1,3,1,0,0,3,0,0,0,4,0,7,1,5,1,3,0,5,1,3,0,10,2,2,1,5,2,7,0,0,1,0,3,0,1,3,1,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,2621520,현대주유소,190,0,190,27,0,0,0,0,0,0,0,0,8,0,13,0,10,0,15,0,8,0,10,1,4,0,9,0,12,0,1,0,4,0,11,1,1,0,4,1,3,0,10,4,8,0,4,1,9,2,3,1,6,0,3,0,1,1,13,2,5,1,2,4,3,0,4,2,2,0,1,1,1,0,1,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,2621516,문현삼거리,81,0,81,9,0,0,0,0,0,0,0,0,1,0,2,0,4,0,8,0,3,0,9,0,1,0,4,0,1,0,0,0,2,0,2,1,3,0,3,0,6,0,2,0,5,0,3,1,0,0,2,1,0,0,2,0,2,1,2,0,3,2,3,0,0,0,2,1,0,2,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,2603168,문현3동행정복지센터,89,2,91,10,0,0,0,0,0,0,0,0,0,1,2,0,3,0,8,0,5,0,3,1,5,0,5,1,3,2,2,0,1,1,6,1,3,0,2,0,0,0,1,0,4,0,5,0,2,0,2,1,4,0,4,0,0,0,6,0,5,0,0,1,1,0,0,1,2,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,2602501,문현교차로,74,24,98,83,0,0,0,0,0,0,0,0,1,3,0,6,2,7,2,4,5,4,2,1,1,7,6,5,5,3,6,5,2,4,1,4,6,1,4,2,1,1,7,1,3,3,1,2,2,3,3,1,5,0,3,5,3,0,1,4,6,2,3,0,5,0,3,0,1,2,1,0,3,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,80,2600063,부산진성공원,35,15,50,76,0,0,0,0,0,0,0,0,0,1,1,2,0,5,1,3,1,4,7,10,0,4,2,2,1,2,0,1,2,0,0,0,6,2,1,2,0,0,0,4,0,4,2,3,1,4,3,3,0,0,3,3,1,6,2,3,3,2,0,0,4,0,2,1,2,1,2,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,81,2621906,범일역,40,37,77,167,0,0,0,0,0,0,0,0,0,4,2,7,1,6,1,9,1,5,3,8,2,6,5,11,0,3,2,3,1,13,2,7,6,8,0,3,6,10,2,5,3,12,1,0,1,2,3,3,0,2,2,4,1,3,8,9,8,7,1,5,0,2,2,5,5,2,0,0,3,1,3,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,82,2621903,중앙시장,49,32,81,51,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,2,2,2,4,4,1,3,5,0,2,2,2,4,2,1,1,2,2,1,1,0,3,3,0,6,2,4,1,1,0,4,2,2,3,5,6,3,0,5,0,1,1,7,3,1,0,5,1,3,1,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,83,2600277,범내골역.상공회의소,32,18,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,3,3,1,0,2,3,1,2,0,0,0,3,0,5,0,2,0,4,0,0,0,2,1,2,1,0,1,2,2,1,0,5,0,0,1,0,0,5,0,0,1,1,1,1,0,2,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,84,2600278,지오플레이스,32,13,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,2,0,1,1,0,0,1,3,0,1,0,0,4,0,1,0,0,0,2,1,2,1,1,1,3,0,1,0,3,1,1,1,0,2,0,1,3,0,2,0,1,0,4,2,0,0,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,85,2601074,경남공고,37,6,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,2,3,1,3,0,0,1,2,3,3,0,2,1,0,0,0,0,2,2,0,0,1,1,0,2,1,0,0,2,0,0,4,1,2,0,4,0,0,0,3,0,0,0,3,0,1,1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,86,2600279,부전도서관,194,8,202,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,1,1,2,1,0,0,1,2,1,0,0,1,3,4,2,2,3,0,5,2,5,4,3,3,5,0,9,1,9,4,13,1,10,3,1,2,10,3,10,1,14,1,10,5,5,0,8,1,5,0,23,1,2,0,7,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,87,2601291,전포초등학교,82,8,90,38,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,2,4,1,2,0,3,1,1,2,5,5,0,0,3,2,1,6,1,1,3,3,1,0,3,0,1,3,2,2,3,1,2,1,4,0,3,0,7,2,6,2,7,1,1,0,3,0,3,2,2,0,6,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,2621688,송상현광장,31,63,94,61,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,2,4,5,3,4,3,5,0,1,1,2,0,0,1,1,1,1,1,0,1,2,2,2,3,4,1,5,4,3,2,5,2,0,0,8,5,4,4,2,3,7,2,4,2,3,3,1,1,1,2,4,2,3,1,1,1,1,1,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,89,2601292,양정대원칸타빌,43,10,53,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,1,0,2,0,4,0,3,1,2,1,0,0,2,0,1,1,1,2,2,1,0,0,0,3,2,0,2,1,0,1,2,2,1,1,2,1,3,2,5,0,2,2,1,0,0,0,2,0,1,0,2,0,1,2,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,90,2601293,하마정,21,7,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,1,2,1,0,1,2,0,2,0,2,1,1,0,0,1,0,1,3,1,1,0,0,0,1,0,1,0,0,2,2,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,91,2601294,동해선거제해맞이역,38,11,49,24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,1,0,1,1,0,1,0,0,0,1,0,4,1,1,0,1,0,4,0,0,0,1,1,0,0,2,0,0,1,1,0,1,4,1,2,8,1,0,1,1,2,1,0,1,0,3,1,2,1,4,0,0,1,2,1,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,92,2604785,경남아파트,21,0,21,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,4,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,2,0,1,0,0,2,0,0,0,1,0,1,1,2,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,93,2616316,법원검찰청.거제역,20,10,30,21,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,5,4,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,3,0,5,0,2,1,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,94,2601297,거제1치안센터,19,1,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,3,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,2,2,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,95,2601262,교대역,101,262,363,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,9,2,5,0,7,1,4,2,8,1,0,1,11,0,11,0,9,2,13,1,11,0,5,0,5,0,7,1,4,2,9,1,16,0,7,1,19,7,13,0,26,0,17,1,29,4,18,2,17,0,10,1,8,0,15,0,15,0,3,0,8,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,96,2604881,화신아파트,24,2,26,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,1,0,1,2,2,1,1,1,4,0,1,1,2,2,1,0,2,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,97,2604882,대선주조,28,1,29,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,5,1,3,0,0,1,0,1,1,0,3,1,1,2,2,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,98,2601699,여명중학교,32,0,32,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,2,0,1,0,1,1,0,1,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,1,1,3,0,2,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,99,2601522,사직운동장,50,26,76,14,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0,0,2,0,1,1,0,1,2,1,3,0,7,0,2,0,1,1,1,0,3,0,2,1,2,0,0,1,1,0,2,1,6,1,3,0,2,0,7,0,3,2,2,0,1,1,6,1,1,0,1,1,1,0,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,100,2601571,사직야구장,42,103,145,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,6,0,2,2,2,0,2,0,2,1,1,1,0,1,2,2,7,0,4,1,2,2,7,1,4,1,1,0,4,0,9,1,3,2,0,4,6,3,5,1,5,1,5,6,9,0,5,0,7,0,2,1,2,0,7,0,14,1,2,0,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,101,2609306,사직사거리,96,35,131,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,2,2,0,3,0,2,0,3,0,7,1,6,1,2,4,3,0,3,4,4,1,1,0,13,1,7,1,1,3,9,1,10,2,7,2,4,0,2,1,8,1,9,1,1,0,5,0,2,1,1,2,3,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,102,2609307,삼익아파트,18,1,19,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,2,2,1,0,1,0,0,0,0,0,1,2,1,1,0,0,0,2,0,0,0,2,0,0,0,3,0,1,1,0,0,0,1,0,2,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,103,2609308,사직2동주민센터,24,11,35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,1,2,2,0,2,1,0,2,1,1,0,0,1,0,2,1,1,0,1,4,1,2,0,0,1,2,0,1,1,0,0,0,4,0,1,1,3,3,0,3,1,0,3,0,5,0,0,0,1,1,2,0,1,2,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,104,2616056,사직초등학교,52,2,54,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,3,0,2,0,1,1,3,0,3,0,0,0,2,0,9,0,2,1,0,1,1,0,1,0,2,0,3,1,2,0,0,1,1,1,0,0,2,1,2,0,1,3,0,1,0,0,0,0,1,2,0,0,0,1,0,7,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,105,2621623,사직중학교,15,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,106,2609310,동인고등학교,27,0,27,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,1,0,0,4,0,1,1,0,0,0,0,0,0,1,2,1,1,0,1,2,1,1,2,0,0,0,1,2,0,1,3,0,3,2,1,1,2,0,2,2,4,0,3,0,1,0,1,1,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,107,2609311,사직여고,28,1,29,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,0,4,2,1,0,0,1,2,2,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,108,2609312,원광사,10,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,109,2609313,사직여중,18,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,110,2620842,사직119안전센터,16,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,111,2612422,아시아드주경기장,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,112,2601785,사직실내수영장,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,113,2601929,홈플러스,8,2,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,0,1,0,0,0,1,1,0,0,0,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
